,user,post,likes,LikedPages,LikedPages,LikedPages,LikedPages,LikedPages,LikedPages,LikedPages,LikedPages,LikedPages,LikedPages,LikedPages,LikedPages,LikedPages,Friends,Friends,Friends,Friends,Friends,Friends,Friends,Friends,Friends,Friends,Friends,Friends,Friends,Friends,Friends,Friends,Friends,Friends,Friends,Friends,Friends,Friends
61,https://www.facebook.com/jared.logan.16?ref=br_rs,"Jared LoganAdd FriendFriend Request SentMessageTimelineAboutFriendsPhotosMoreJared LoganTimelineTimelineAboutRecentRecent2016201520142013201220112010200919971982Recent2016201520142013201220112010200919971982All PostsAll PostsAll PostsAdd FriendFriend Request SentDo you know Jared?Add FriendFriend Request SentTo see what he shares with friends, send him a friend request.Request Sent.Jared LoganAugust 28 at 1:55pm á YouTube á major props go to cube, great song---come back to pdx, im sure you put on a dope showIce Cube-Ghetto Vet.off tha War&Peace CD'syoutube.comShare213 3CommentsJared Logan rsvp'd to a concert with Bandsintown.August 24 at 2:22pm á Bandsintown á ",2,Pop Culture Now : https://www.facebook.com/popculturenow/,Tim Kaine : https://www.facebook.com/timkaine/,Zack de la Rocha : https://www.facebook.com/zdlr/,Bill O'Reilly : https://www.facebook.com/billoreillyfnc/,Norwegian Cruise Line : https://www.facebook.com/norwegiancruiselineinternational/,,,,,,,,,Julie Ann Martino Moise : https://www.facebook.com/jmoise?fref=pb&hc_location=friends_tab,Amy MacLeod : https://www.facebook.com/amy.macleod.568?fref=pb&hc_location=friends_tab,Michele Mason Pilibosian : https://www.facebook.com/michele.pilibosian?fref=pb&hc_location=friends_tab,Leslie Maxwell : https://www.facebook.com/lesliermaxwell?fref=pb&hc_location=friends_tab,Kelly Logan MacLeod : https://www.facebook.com/kelly.l.macleod.5?fref=pb&hc_location=friends_tab,Linda Barclay Finklea : https://www.facebook.com/ljfinklea?fref=pb&hc_location=friends_tab,Diane Jacobson Slape : https://www.facebook.com/RedJeepRedhead?fref=pb&hc_location=friends_tab,Lori Box Parry : https://www.facebook.com/lori.box.14loriboxparry?fref=pb&hc_location=friends_tab,David Diller : https://www.facebook.com/dave.diller.16?fref=pb&hc_location=friends_tab,Tara Taheri : https://www.facebook.com/tara.taheri.9?fref=pb&hc_location=friends_tab,Jocelyn Rose Brandt : https://www.facebook.com/jocelyn.bingham?fref=pb&hc_location=friends_tab,Rene Tina Simpson Anderson : https://www.facebook.com/rene.simpsonanderson?fref=pb&hc_location=friends_tab,Kenny Gibson : https://www.facebook.com/kenny.gibson.100?fref=pb&hc_location=friends_tab,Robyn Logan Davis : https://www.facebook.com/robyn.logandavis?fref=pb&hc_location=friends_tab,Darrell Barnes : https://www.facebook.com/darrell.barnes?fref=pb&hc_location=friends_tab,,,,,,,
62,https://www.facebook.com/arvindboy?ref=br_rs,"AR VeeAdd FriendFriend Request SentMessageTimelineAboutFriendsPhotosMoreAR VeeTimelineTimelineAbout2013Recent201520142013201220112010200920082007200620011999199519911981Recent201520142013201220112010200920082007200620011999199519911981All PostsAll PostsAll PostsAll PostsAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAll PostsAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAdd FriendFriend Request SentDo you know AR?Add FriendFriend Request SentTo see what he shares with friends, send him a friend request.Request Sent.No recent postsTo see posts on AR's timeline, send him a friend request.Posts from 2016SeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryPosts from 2015",0,,,,,,,,,,,,,,Mark Zuckerberg : https://www.facebook.com/zuck?fref=st,Jessica Alba : https://www.facebook.com/JessicaAlba?fref=st,Jared Leto : https://www.facebook.com/profile.php?id=1685513170&fref=st,Sheryl Sandberg : https://www.facebook.com/sheryl?fref=st,Calvin Broadus : https://www.facebook.com/calvinbroadus?fref=st,Mike Shinoda : https://www.facebook.com/mikeshinoda?fref=st,David Letterman : https://www.facebook.com/DavidLetterman?fref=st,50 Cent : https://www.facebook.com/curtis50jackson?fref=st,Mark Cuban : https://www.facebook.com/mcuban?fref=st,Lauren Indvik : https://www.facebook.com/indvik?fref=st,Ann Curry : https://www.facebook.com/anncurry?fref=st,Jessica E. Lessin (Vascellaro) : https://www.facebook.com/JessicaELessin?fref=st,Nicole Kidman : https://www.facebook.com/NicoleKidman?fref=st,Kelly Ripa : https://www.facebook.com/kellyripa?fref=st,Azmat Khan : https://www.facebook.com/azmatzahra?fref=st,Deion Sanders : https://www.facebook.com/DeionSanders21?fref=st,Jennifer Van Grove : https://www.facebook.com/jbruin?fref=st,Bill Simmons : https://www.facebook.com/billsimmons?fref=st,Jerry Rice : https://www.facebook.com/jerryrice?fref=st,Blake Ross : https://www.facebook.com/blake?fref=st,Pierre Garon : https://www.facebook.com/PierreGarconOld?fref=st,
63,https://www.facebook.com/brfayek?ref=br_rs,Bassem Raouf FayekFollowMessageTimelineAboutFriendsPhotosMoreBassem Raouf FayekTimelineTimelineAbout2016Recent20162015201420132012201120102009200820071985Recent20162015201420132012201120102009200820071985All PostsAll PostsAll PostsAll PostsAll PostsJanuaryAll PostsJanuaryDo you know Bassem?Follow Bassem to get his public posts in your News Feed.FollowingBassem Raouf Fayek updated his profile picture.June 14 á Strategy& Office #AbuDhabi #SowwahSquare #Suits #Consulting until further notice :)LikeShow more reactionsShare2303233 2331 shareCommentsView 6 more commentsRemoveYosra Abdel Rahman Excellance ya Biso!See TranslationLike á June 14 at 10:49amBassem Raouf Fayek replied á 1 ReplyRemoveMohamed Noweir wi dah a7'arat el nas eli beyktabo el SU constitution :D Wael ElSahharLike á June 14 at 12:00pm á EditedMohamed Noweir replied á 2 Replies,230,Reebok : https://www.facebook.com/Reebok/,Etihad Airways : https://www.facebook.com/etihad.airways/,Quora : https://www.facebook.com/quora/,PrettyBoyBeats : https://www.facebook.com/prettyboybeats/,,,,,,,,,,Mina Magdy Iskander : https://www.facebook.com/mina.m.iskander.3?fref=pb&hc_location=friends_tab,Susan Blankhorst : https://www.facebook.com/susan.blankhorst?fref=pb&hc_location=friends_tab,Caro Doss : https://www.facebook.com/caro.doss?fref=pb&hc_location=friends_tab,Abdelhameed Ahmed Sharara : https://www.facebook.com/abdelhameed.sharara?fref=pb&hc_location=friends_tab,Rhonda Nassar : https://www.facebook.com/rhonda.nassar2?fref=pb&hc_location=friends_tab,Mary Hanna : https://www.facebook.com/maryhanna01?fref=pb&hc_location=friends_tab,Waleed Abd El Rahman : https://www.facebook.com/profile.php?id=134500447&fref=pb&hc_location=friends_tab,Delancy Smiles : https://www.facebook.com/delancy.smiles?fref=pb&hc_location=friends_tab,Basil George Atalla : https://www.facebook.com/basilgeorge.atalla?fref=pb&hc_location=friends_tab,Noha Shaker : https://www.facebook.com/noha.shaker.73?fref=pb&hc_location=friends_tab,Hanzada Abou Youssef : https://www.facebook.com/hanzada.youssef?fref=pb&hc_location=friends_tab,David Torrance : https://www.facebook.com/DavyTorrance?fref=pb&hc_location=friends_tab,Marina Ragai Nassif : https://www.facebook.com/marina.r.nassif?fref=pb&hc_location=friends_tab,Lyon Avakian : https://www.facebook.com/lyonavakian?fref=pb&hc_location=friends_tab,,,,,,,,
64,https://www.facebook.com/dhananjay.sirohi?ref=br_rs,"Dhananjay SirohiAdd FriendFriend Request SentMessageTimelineAboutFriendsPhotosMoreDhananjay SirohiTimelineTimelineAboutRecentRecent20112010Recent20112010All PostsAll PostsAll PostsAdd FriendFriend Request SentDo you know Dhananjay?Add FriendFriend Request SentTo see what he shares with friends, send him a friend request.Request Sent.Dhananjay Sirohi shared a link.September 14, 2015 á Polka Cafe á 33 Indian Documentaries That Will Force Us To Stop What We Are Doing And ThinkGoing deeper under the skin, documentaries are definitely more compelling than the majority of our feature films. Touching on subjects ranging from life on IndiaÕsÉpolkacafe.com|By Sanchari PalShare44 4CommentsDhananjay Sirohi shared Art People Gallery's album.December 10, 2014 á +6Art People Gallery added 9 new photos to the album: HIPSTORY - Iconic Leaders  as Modern-day Hipsters by Amit Shimoni.Like PageDecember 10, 2014 á HIPSTORY - Iconic Leaders  as Modern-day Hipsters by Amit Shimoni Submit your Artwork and join our artists @ ",4,HuffPost Parents : https://www.facebook.com/HuffPostParents/,Adobe : https://www.facebook.com/Adobe/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,https://www.facebook.com/asjwilliams1?ref=br_rs,"John William ChristoberAdd FriendFriend Request SentFollowMessageTimelineAboutFriendsPhotosMoreJohn William ChristoberTimelineTimelineAboutRecentRecent20152014201320122011201020072006200520042002199519941981Recent20152014201320122011201020072006200520042002199519941981All PostsAll PostsAll PostsAdd FriendFriend Request SentFollowDo you know John?Add FriendFriend Request SentTo see what he shares with friends, send him a friend request.Request Sent.John William Christober shared Director Samuthirakani's post.August 19 at 11:04am á Director SamuthirakaniAugust 19 at 1:45am á ____________ _____________ #________ #____________ _____________ _________ ______ ________ ______________. 1. _______ _____ _____ 55 ________... _______ license ______________. _____ _________ 110 _______ ____________________. ____________ _______ 18 ____ _____________________. ________ ____ ________ _____________ _______ _______ 250 ___ ___________. 2. _______ _____________ 72 ________. _________ _____ _______ _____ ______ ______________ _____________ ___________ ____ ________. 3. _______ _____________ ______________  ______ ___________ ____ ________? 4. ____ ____ ____ ________ _______ _______ ___ _____. 5. Share Auto ____ 22 ____ _________. __________? 6. ____ cable tv _______ 70 ______. ______ ______ ____ ________ __________. __________? 7. Point to point Lss Express ____. _______________ ______ ______ ____ __________? 8. ________ _______ 20% ________. ___ ____ ______. _______ _______. _____ _______ __________. 9.______ 2______ _______ _______ _______ __________ _________ _______ ____ ____. 10. 30 ______ ________ 90______. online book ______ ______ ______20. Cyber Crime _ ____ _______ ______________ ___? --------------------------------------------- ____________ ______________ / _______________ !?! ________ _____________ ________ _________ ________ ____________ ... ____ ______ _______ ____________ ___________/________ ________ _____ ___________ ... __ ____ ___________ _______ __ ____ _____________ ___________ ______ _______ ____________ ________ ________ _____ ___________ ... _____ ______________ __ ____ ___________ __________ _______ _______________ ____________ ________ _____ ___________ ... _____ ____ _________________ _________ __________ _____________ ____________ _______ __________________ ... ______ _______ ______ ________ ______ __________ _________ ______ ____________ ____________ ________ ________________ ... ""______ ________ ____________ __________ _______________ ______ ________ __________ ________ ________ ______________"" ... _______ ____ ____________ ________ _________...! See MoreLikeShow more reactionsShareJohn William Christober shared Oneindia Tamil's post.August 5 á Oneindia TamilLike PageAugust 4 á ____ ________ __________ ____?... _______ ___________ ___________ _____ ____ ____.. _____ ______ Read more at: http://tamil.oneindia.com/É/kerala-passengers-searching-lapÉ",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,https://www.facebook.com/wan.wanahmat?ref=br_rs,"Jazlina Wan AhmatAdd FriendFriend Request SentFollowMessageTimelineAboutFriendsPhotosMoreJazlina Wan AhmatTimelineTimelineAboutRecentRecent201620152014201320122011201020091995Recent201620152014201320122011201020091995All PostsAll PostsAll PostsAdd FriendFriend Request SentFollowFollowFollow Jazlina to get her public posts in your News Feed.Following1,186 FollowersJazlina Wan Ahmat6 hrs á Semerbak bau kuah nasi dagang. Beginilah perantau yg jauh dengan laut.  Salam aidiladha buat semua.See TranslationLikeShow more reactionsShare12113 13CommentsJazlina Wan Ahmat shared Khairy Jamaluddin's photo.14 hrs á Tu sebab bgs kalau ada lg ramai menteri muda.  Otak cergas, minum milo,  tall, dark and handsome complete semua.   Kata nk sokongan belia kan?  So vote menteri belia2 la.See TranslationKhairy JamaluddinLike Page17 hrs á Masih tak boleh move on dari kemenangan Ridzuan dan Ziyad awal pagi tadi. Tergerak hati nak ceritakan peristiwa tiga tahun lepas. Saya baru dua bulan sahaja dil...antik jadi Menteri Sukan. Tiba-tiba terima berita dari Lyon, France seorang atlet negara bernama Ziyad Zolkefli telah menang di kejohanan olahraga dunia. Dunia beb!  Lepas saya terima berita tersebut saya tanya pegawai semada kementerian menyediakan insentif untuk kemenangan tersebut. Saya diberi jawapan memang ada. ""Tapi YB jumlah yang diberi kurang sebab ini sukan para."" Saya tanya kurang berapa. ""Atlet para ni dapat 30% dari nilai ganjaran atlet biasa/normal."" Beberapa hari kemudian ada mesyuarat Lembaga Majlis Sukan Negara. Saya selaku Menteri dan juga Pengerusi MSN sendiri bangkitkan isu ganjaran untuk atlet para. Saya kata tidak adil mereka terima insentif kurang dari atlet biasa. Saya cadangkan kita tukar polisi ini. Bagi sama rata. Macam-macam hujah diberi untuk menidakkan cadangan saya. ""Paralimpik ini baharu."" ""Acara mereka tak ramai penyertaan."" ""Paralimpik ini terlalu banyak kategori acara, mudah untuk menang."" Nampak gaya lembaga cenderung untuk menolak cadangan saya.  Saya teringat balik pada Ziyad dan pengorbanannya. Takkan saya mengalah sedangkan beliau mengatasi segala kekurangan untuk menjadi juara dunia? Bilik mesyuarat senyap, menunggu Menteri baharu, muda dan mentah menyerah kalah di tangan para otai pentadbir sukan. Saya pinjamkan semangat Ziyad dan saya tanya satu soalan sahaja. Saya masih ingat, saya tanya dalam Bahasa Inggeris. ""Do any of you around this table know what it takes to become a world champion with a disability? What it takes to overcome your disability and succeed?"" Tiada seorang pun dapat menjawab. Saya sambung, ""Baiklah, daripada sekarang atlet Malaysia semua, tak kira biasa ke, para ke, diberi ganjaran yang sama."" Terima kasih Ziyad kerana memberi saya semangat untuk mengubah layanan terhadap atlet para tiga tahun lepas. Hari ini Malaysia is one of the only countries in the world yang memberi insentif sama kepada atlet biasa dan atlet 'luarbiasa'.  Our para athletes' achievements and sacrifices must be honoured the same as other athletes. Not 30% of 'normal' athletes. I would not know how to feel 30% proud of them. I only feel 100% proud of our para heroes. They have shown us that yes, they  are not ordinary. They are extraordinary. LUAR BIASA! See MoreSee TranslationLikeShow more reactions",12,Fox Star Hindi : https://www.facebook.com/foxstarhindi/,Sonu Sood : https://www.facebook.com/ActorSonuSood/,redBus : https://www.facebook.com/redBusglobal/,Suresh Raina : https://www.facebook.com/SureshKumaRainaOfficial/,Jennifer Winget : https://www.facebook.com/jenniferwinget1/,L'Oral Paris : https://www.facebook.com/LOrealParis/,Live On fame : https://www.facebook.com/LiveOnfame/,,,,,,,Cik Jaza Rieyfa Ahmat : https://www.facebook.com/cikjaza.rieyfa?fref=pb&hc_location=friends_tab,Mrmeen Zuleyka Mrmeenzuleyka : https://www.facebook.com/meenzuleyka.nur?fref=pb&hc_location=friends_tab,Hakuna Matata : https://www.facebook.com/profile.php?id=1304876717&fref=pb&hc_location=friends_tab,Mona Din : https://www.facebook.com/mona.din.3?fref=pb&hc_location=friends_tab,Miz Myhani Hussin : https://www.facebook.com/mizmyhani.hussin?fref=pb&hc_location=friends_tab,Nadia Sharif : https://www.facebook.com/nadia.sharif?fref=pb&hc_location=friends_tab,Siti Naqiah Bahrudin : https://www.facebook.com/sitinaqiah.bahrudin?fref=pb&hc_location=friends_tab,Udj Greyworks : https://www.facebook.com/udj.dredd?fref=pb&hc_location=friends_tab,Bahruddin Bekri : https://www.facebook.com/bahruddin.bekri?fref=pb&hc_location=friends_tab,Cik Tomei : https://www.facebook.com/cik.tomei?fref=pb&hc_location=friends_tab,Aizat Razak : https://www.facebook.com/aizat225?fref=pb&hc_location=friends_tab,Khairul Zahrin Abd Karim : https://www.facebook.com/chixx.roxx?fref=pb&hc_location=friends_tab,Yan Rani : https://www.facebook.com/yan.rani796?fref=pb&hc_location=friends_tab,Yan Rani : https://www.facebook.com/yan.rani796?fref=pb&hc_location=friends_tab,,,,,,,,
67,https://www.facebook.com/alok.mohanty.5487?ref=br_rs,"Alok MohantyAdd FriendFriend Request SentFollowMessageTimelineAboutFriendsPhotosMoreAlok MohantyTimelineTimelineAboutRecentRecent20142013201220112010200920052003Recent20142013201220112010200920052003All PostsAll PostsAll PostsAdd FriendFriend Request SentFollowDo you know Alok?Add FriendFriend Request SentTo see what he shares with friends, send him a friend request.Request Sent.Alok Mohanty updated his profile picture.October 28, 2014 á LikeShow more reactionsShare5656 56CommentsView 1 commentAlok MohantyOctober 7, 2014 á LOLAn open letter to Times of IndiaDear Editor (Sorry, I don't know who you are), At the outset let me be honest inÉmissionsharingknowledge.comLikeShow more reactionsShareAlok Mohanty shared The BACK Benchers's ",56,,,,,,,,,,,,,,Tariq Mir : https://www.facebook.com/mirtariqulislam?fref=pb&hc_location=friends_tab,Mahesh Kumar : https://www.facebook.com/maheshkjois?fref=pb&hc_location=friends_tab,Paritosh Tripathi : https://www.facebook.com/paritosh.tripathi.79?fref=pb&hc_location=friends_tab,Vijay Kumar : https://www.facebook.com/vijay.kummur?fref=pb&hc_location=friends_tab,Gowtham Reddy : https://www.facebook.com/gowtham.reddy.1253?fref=pb&hc_location=friends_tab,Vinay Verma : https://www.facebook.com/vinay.verma.758399?fref=pb&hc_location=friends_tab,Tannu Mishra : https://www.facebook.com/tannu.mishra.96?fref=pb&hc_location=friends_tab,Phuntsog Wangdi Pulger : https://www.facebook.com/phuntsogp?fref=pb&hc_location=friends_tab,Tiki Panda : https://www.facebook.com/tiki.panda.73?fref=pb&hc_location=friends_tab,Bikash Khuntia : https://www.facebook.com/bickykhuntia?fref=pb&hc_location=friends_tab,Juned Khan : https://www.facebook.com/junedaryan?fref=pb&hc_location=friends_tab,Vinay Singh : https://www.facebook.com/vkvinaysingh?fref=pb&hc_location=friends_tab,Tushar : https://www.facebook.com/tushartrex?fref=pb&hc_location=friends_tab,Tushar : https://www.facebook.com/tushartrex?fref=pb&hc_location=friends_tab,,,,,,,,
68,https://www.facebook.com/angelaevaalunni?ref=br_rs,"Angela Eva AlunniAdd FriendFriend Request SentMessageTimelineAboutFriendsPhotosMoreAngela Eva AlunniTimelineTimelineAbout2014Recent20152014Recent20152014All PostsAll PostsAll PostsAll PostsAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAll PostsAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAdd FriendFriend Request SentDo you know Angela Eva?Add FriendFriend Request SentTo see what she shares with friends, send her a friend request.Request Sent.Angela Eva Alunni updated her cover photo.September 2 at 6:05pm á Mindfulness #maxemaia #canegatto #animals #dogandcatShare21627 27CommentsRemoveVanessa Murgia Meravigliosamente stupendi____________See Translation1 á ",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,https://www.facebook.com/chen711?ref=br_rs,"Andy ChenAdd FriendFriend Request SentMessageTimelineAboutFriendsPhotosMoreAndy ChenTimelineTimelineAbout2014Recent2015201420132012201120102009200820071996199419891983198019761973Recent2015201420132012201120102009200820071996199419891983198019761973All PostsAll PostsAll PostsAll PostsAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAll PostsAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAdd FriendFriend Request SentDo you know Andy?Add FriendFriend Request SentTo see what he shares with friends, send him a friend request.Request Sent.Posts from 2016JuneMayAprilMarchFebruaryJanuaryPosts from 2015Andy Chen updated his profile picture.October 9, 2015 á ",0,,,,,,,,,,,,,,___ : https://www.facebook.com/rhjgartwknboy?fref=st,Hsiao-Mei Lin : https://www.facebook.com/hsiaomei.berry?fref=st,___ : https://www.facebook.com/profile.php?id=1340740222&fref=st,,,,,,,,,,,,,,,,,,,
70,https://www.facebook.com/maria.biazou?ref=br_rs,"Maria BiazouAdd FriendFriend Request SentMessageTimelineAboutFriendsPhotosMoreMaria BiazouTimelineTimelineAboutRecentRecent20162015201420132012Recent20162015201420132012All PostsAll PostsAll PostsAdd FriendFriend Request SentDo you know Maria?Add FriendFriend Request SentTo see what she shares with friends, send her a friend request.Request Sent.Maria Biazou shared _¹___ ___ _____ ____'s post.2 hrs á _¹___ ___ _____ ____Like PageYesterday at 8:40am á _½____ | 3.242 ________ _¹_ 26 __________ ________See Translation_½____ | 3.242 ________ _¹_ 26 __________ __________ ¹___________ ______ ___________ ________ ____ ___ ¹_________ opencourses.gr ________ _______.enallaktikos.gr|By http://www.enallaktikos.grShare11 1CommentsMaria Biazou shared Panos Christakis's post.15 hrs á Share33 3Comments",1,Zuckerberg Education Ventures : https://www.facebook.com/zuckerbergeducationventures/,Chan Zuckerberg Initiative : https://www.facebook.com/chanzuckerberginitiative/,Katinka Hosszu : https://www.facebook.com/katinkahosszu/,Emmymade in Japan : https://www.facebook.com/itsemmymadeinjapan/,Entrepreneur : https://www.facebook.com/EntMagazine/,,,,,,,,,Angela Papastavrou : https://www.facebook.com/angela.papastavrou?fref=pb&hc_location=friends_tab,Yorgos Kotanidis : https://www.facebook.com/yorgos.kotanidis?fref=pb&hc_location=friends_tab,_________ __________ : https://www.facebook.com/profile.php?id=626134030&fref=pb&hc_location=friends_tab,______ _____ : https://www.facebook.com/profile.php?id=100003987224799&fref=pb&hc_location=friends_tab,Yorgos Vouzoulidis : https://www.facebook.com/yorgos.vouzoulidis?fref=pb&hc_location=friends_tab,_______ ________ : https://www.facebook.com/profile.php?id=100009832653999&fref=pb&hc_location=friends_tab,Victoria Kalonarou : https://www.facebook.com/kalonarou.victoria?fref=pb&hc_location=friends_tab,Giannis Stylios : https://www.facebook.com/styliosgiannis?fref=pb&hc_location=friends_tab,________ _________ : https://www.facebook.com/kyrkitsou?fref=pb&hc_location=friends_tab,Mania Papadimitriou : https://www.facebook.com/ManiaPapadimitriou?fref=pb&hc_location=friends_tab,Ioanna-Maria Gertsou : https://www.facebook.com/ioannamaria?fref=pb&hc_location=friends_tab,________ ___________ _____ ______-_______ : https://www.facebook.com/profile.php?id=100008910390088&fref=pb&hc_location=friends_tab,,,,,,,,,,
71,https://www.facebook.com/rekapitany?ref=br_rs,"Rka BurgrenAdd FriendFriend Request SentMessageTimelineAboutFriendsPhotosMoreRka BurgrenTimelineTimelineAbout2010Recent201320112010Recent201320112010All PostsAll PostsAll PostsAll PostsAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAll PostsAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAdd FriendFriend Request SentDo you know Rka?Add FriendFriend Request SentTo see what she shares with friends, send her a friend request.Request Sent.Rka Burgren shared Volvokoncernens Studentforum's photo.September 5 at 12:55pm á Volvokoncernens StudentforumLike PageSeptember 5 at 9:00am á Missa inte att ska till Volvosteget! Volvosteget r Volvokoncernens ettriga yrkesinriktade utbildning med ln som vnder sig till dig som r 18-22 r och r n...yfiken p att prova p att jobba inom industrin. Utbildningen finns p 10 orter runt om i Sverige. Ls mer och ansk p www.volvosteget.se senast idag! See MoreSee TranslationShare11 1Comments",1,Absolutely Fabulous: The Movie : https://www.facebook.com/AbsolutelyFabulousTheMovie/,England Hockey : https://www.facebook.com/EnglandHockey/,,,,,,,,,,,,Mark Zuckerberg : https://www.facebook.com/zuck?fref=st,Randi Zuckerberg : https://www.facebook.com/randi?fref=st,Vg Istvn : https://www.facebook.com/VagoIstvan?fref=st,Bertalan Mesk : https://www.facebook.com/BerciMesko?fref=st,,,,,,,,,,,,,,,,,,
72,https://www.facebook.com/lucy.gillsimmen?ref=br_rs,"Lucy Gill-SimmenAdd FriendFriend Request SentMessageTimelineAboutFriendsPhotosMoreLucy Gill-SimmenTimelineTimelineAboutRecentRecent201620152014201320122011201020092008200719901989198819691967Recent201620152014201320122011201020092008200719901989198819691967All PostsAll PostsAll PostsAdd FriendFriend Request SentDo you know Lucy?Add FriendFriend Request SentTo see what she shares with friends, send her a friend request.Request Sent.Lucy Gill-Simmen watching Rio Paralympics.Yesterday at 9:42pm á Yarnton, United Kingdom á How utterly brilliant are the world's paralympians?Share516 6CommentsRemoveRosalyn Huie Totally AWESOME!!1 á 16 hrsLucy Gill-Simmen updated her cover photo.September 3 at 12:10pm á South China Sea at Danang, Vietnam. August 2016.Share181120 20Comments",5,RISE : https://www.facebook.com/RISEConfHQ/,,,,,,,,,,,,,Sheryl Sandberg : https://www.facebook.com/sheryl?fref=st,Adiba Barney : https://www.facebook.com/adiba.cremonini?fref=st,,,,,,,,,,,,,,,,,,,,
73,https://www.facebook.com/agoston.sipos.1?ref=br_rs,"çgoston SiposAdd FriendFriend Request SentMessageTimelineAboutFriendsPhotosMoreçgoston SiposTimelineTimelineAboutRecentRecent201520142013201220112010200920082007Recent201520142013201220112010200920082007All PostsAll PostsAll PostsAdd FriendFriend Request SentDo you know çgoston?Add FriendFriend Request SentTo see what he shares with friends, send him a friend request.Request Sent.çgoston Sipos with Ferenc Sipos at Irhs rok.February 9 á Budapest, Hungary á Csaldi Grand Slam @ homeSee TranslationShare109109 109CommentsView 6 more commentsRemoveAngela Lin nice nice_ Happy Chinese New Year from Taiwan to you twoFebruary 8 at 2:29pmçgoston Sipos replied á 3 RepliesRemoveBonnie Lu This hair style makes you look younger __1 á February 8 at 6:07pmRemoveDamokos Lszl Ki nyert?See TranslationFebruary 9 at 6:23amRemoveMihly Klics Prosban verhetetlenek vagytok.See TranslationFebruary 9 at 8:08am",109,,,,,,,,,,,,,,Hankusz Tams : https://www.facebook.com/hankusz.tamas?fref=pb&hc_location=friends_tab,Adrienn Dnes : https://www.facebook.com/adrienn.denes.1?fref=pb&hc_location=friends_tab,Kristof Matyasfalvi : https://www.facebook.com/matyasfalvi?fref=pb&hc_location=friends_tab,Haris Gyrgy : https://www.facebook.com/harisgyuri?fref=pb&hc_location=friends_tab,Gerg_ Koncsek : https://www.facebook.com/gergo.koncsek?fref=pb&hc_location=friends_tab,Gaetan Verhegge : https://www.facebook.com/fiston1973?fref=pb&hc_location=friends_tab,Glasgow Kiss : https://www.facebook.com/profile.php?id=100011077002191&fref=pb&hc_location=friends_tab,Reka Tozsa : https://www.facebook.com/reka.tozsa?fref=pb&hc_location=friends_tab,Peter Boldizsar : https://www.facebook.com/pboldizsar?fref=pb&hc_location=friends_tab,Juli Dcsi : https://www.facebook.com/juli.decsi?fref=pb&hc_location=friends_tab,Cserp Fivrek : https://www.facebook.com/fiverek.cserep?fref=pb&hc_location=friends_tab,Kate Oh : https://www.facebook.com/profile.php?id=100008987406869&fref=pb&hc_location=friends_tab,Bereczn Loidl Nri : https://www.facebook.com/lojd.as?fref=pb&hc_location=friends_tab,,,,,,,,,
